model,revision,gcid,actual_label,pred_label,pred_proba,correct,threshold
XGBoost,3229,5939,0,0.0,0.0785,1.0,0.247
XGBoost,3229,5947,0,0.0,0.1395,1.0,0.247
XGBoost,3229,5950,1,1.0,0.9906,1.0,0.247
XGBoost,3229,5951,1,1.0,0.9944,1.0,0.247
XGBoost,3229,5952,1,1.0,0.9823,1.0,0.247
XGBoost,3229,5953,1,1.0,0.9824,1.0,0.247
XGBoost,3229,6353,1,1.0,0.9846,1.0,0.247
XGBoost,3229,15086,1,1.0,0.9949,1.0,0.247
XGBoost,3229,15174,1,1.0,0.8468,1.0,0.247
XGBoost,3229,15224,0,0.0,0.1614,1.0,0.247
XGBoost,3229,15226,0,1.0,0.6101,0.0,0.247
XGBoost,3229,15797,1,1.0,0.2525,1.0,0.247
XGBoost,3229,15798,1,0.0,0.0316,0.0,0.247
CatBoost,3229,1797,1,1.0,0.9943,1.0,0.182
CatBoost,3229,1798,0,1.0,0.8945,0.0,0.182
CatBoost,3229,1799,1,1.0,0.9954,1.0,0.182
CatBoost,3229,1801,0,0.0,0.1019,1.0,0.182
CatBoost,3229,1804,1,1.0,0.8813,1.0,0.182
CatBoost,3229,1805,1,1.0,0.9745,1.0,0.182
CatBoost,3229,5937,1,1.0,0.9475,1.0,0.182
CatBoost,3229,5939,0,0.0,0.0467,1.0,0.182
CatBoost,3229,5947,0,0.0,0.0812,1.0,0.182
CatBoost,3229,5950,1,1.0,0.9768,1.0,0.182
CatBoost,3229,5951,1,1.0,0.9795,1.0,0.182
CatBoost,3229,5952,1,1.0,0.9765,1.0,0.182
CatBoost,3229,5953,1,1.0,0.9733,1.0,0.182
CatBoost,3229,6353,1,1.0,0.954,1.0,0.182
CatBoost,3229,15086,1,1.0,0.9891,1.0,0.182
CatBoost,3229,15174,1,1.0,0.8747,1.0,0.182
CatBoost,3229,15224,0,0.0,0.116,1.0,0.182
CatBoost,3229,15226,0,1.0,0.5366,0.0,0.182
CatBoost,3229,15797,1,0.0,0.1255,0.0,0.182
CatBoost,3229,15798,1,0.0,0.0381,0.0,0.182
RandomForest,3230,186,1,1.0,0.9319,1.0,0.639
RandomForest,3230,264,1,1.0,0.8588,1.0,0.639
RandomForest,3230,353,1,1.0,0.9964,1.0,0.639
RandomForest,3230,435,1,1.0,0.9801,1.0,0.639
RandomForest,3230,445,1,1.0,0.8966,1.0,0.639
RandomForest,3230,503,0,0.0,0.0408,1.0,0.639
RandomForest,3230,508,1,1.0,0.6608,1.0,0.639
RandomForest,3230,525,0,0.0,0.6147,1.0,0.639
RandomForest,3230,526,1,1.0,0.6874,1.0,0.639
RandomForest,3230,583,1,0.0,0.1155,0.0,0.639
RandomForest,3230,585,1,0.0,0.1103,0.0,0.639
RandomForest,3230,587,1,0.0,0.134,0.0,0.639
RandomForest,3230,821,1,1.0,0.812,1.0,0.639
RandomForest,3230,823,1,1.0,0.8399,1.0,0.639
RandomForest,3230,902,1,0.0,0.3927,0.0,0.639
RandomForest,3230,924,1,1.0,0.7104,1.0,0.639
RandomForest,3230,925,1,1.0,0.6442,1.0,0.639
RandomForest,3230,1067,1,1.0,0.992,1.0,0.639
RandomForest,3230,1082,1,1.0,0.9154,1.0,0.639
RandomForest,3230,1083,1,1.0,0.9201,1.0,0.639
RandomForest,3230,1091,1,1.0,0.8855,1.0,0.639
RandomForest,3230,1116,0,0.0,0.1079,1.0,0.639
RandomForest,3230,1197,1,1.0,0.762,1.0,0.639
RandomForest,3230,1198,1,0.0,0.2962,0.0,0.639
RandomForest,3230,1223,0,0.0,0.0806,1.0,0.639
RandomForest,3230,1232,1,1.0,0.9858,1.0,0.639
RandomForest,3230,1233,1,1.0,0.9319,1.0,0.639
RandomForest,3230,1234,1,1.0,0.9351,1.0,0.639
RandomForest,3230,1235,1,1.0,0.8988,1.0,0.639
RandomForest,3230,1239,1,1.0,0.9322,1.0,0.639
RandomForest,3230,1240,1,1.0,0.9261,1.0,0.639
RandomForest,3230,1241,1,1.0,0.9184,1.0,0.639
RandomForest,3230,1242,1,1.0,0.8879,1.0,0.639
RandomForest,3230,1243,1,0.0,0.0381,0.0,0.639
RandomForest,3230,1244,1,0.0,0.3047,0.0,0.639
RandomForest,3230,1247,0,1.0,0.6835,0.0,0.639
RandomForest,3230,1249,0,1.0,0.7862,0.0,0.639
RandomForest,3230,1297,1,0.0,0.0374,0.0,0.639
RandomForest,3230,1299,1,0.0,0.0692,0.0,0.639
RandomForest,3230,1308,0,1.0,0.7059,0.0,0.639
RandomForest,3230,1341,0,0.0,0.0589,1.0,0.639
RandomForest,3230,1344,1,1.0,0.7777,1.0,0.639
RandomForest,3230,1522,1,1.0,0.9353,1.0,0.639
RandomForest,3230,1523,1,1.0,0.9353,1.0,0.639
RandomForest,3230,1531,1,1.0,0.732,1.0,0.639
RandomForest,3230,1532,1,0.0,0.0687,0.0,0.639
RandomForest,3230,1533,1,1.0,0.8114,1.0,0.639
RandomForest,3230,1534,1,1.0,0.8114,1.0,0.639
RandomForest,3230,1543,1,0.0,0.1255,0.0,0.639
RandomForest,3230,1544,1,1.0,0.6934,1.0,0.639
RandomForest,3230,1545,1,1.0,0.7624,1.0,0.639
RandomForest,3230,1546,1,1.0,0.7624,1.0,0.639
RandomForest,3230,1547,1,1.0,0.8021,1.0,0.639
RandomForest,3230,1548,1,1.0,0.8021,1.0,0.639
RandomForest,3230,1551,1,1.0,0.9293,1.0,0.639
RandomForest,3230,1552,1,1.0,0.9195,1.0,0.639
RandomForest,3230,1553,1,1.0,0.9295,1.0,0.639
RandomForest,3230,1562,0,1.0,0.9615,0.0,0.639
RandomForest,3230,1571,0,1.0,0.9421,0.0,0.639
RandomForest,3230,1575,1,1.0,0.7554,1.0,0.639
RandomForest,3230,1576,1,1.0,0.7554,1.0,0.639
RandomForest,3230,1592,1,1.0,0.6752,1.0,0.639
RandomForest,3230,1593,1,0.0,0.0655,0.0,0.639
RandomForest,3230,1594,1,0.0,0.0655,0.0,0.639
RandomForest,3230,1595,1,1.0,0.7733,1.0,0.639
RandomForest,3230,1596,1,1.0,0.7733,1.0,0.639
RandomForest,3230,1601,0,1.0,0.9418,0.0,0.639
RandomForest,3230,1614,0,1.0,0.6726,0.0,0.639
RandomForest,3230,1618,1,1.0,0.747,1.0,0.639
RandomForest,3230,1619,1,1.0,0.7628,1.0,0.639
RandomForest,3230,1620,1,1.0,0.8485,1.0,0.639
RandomForest,3230,1621,1,1.0,0.8647,1.0,0.639
RandomForest,3230,1622,1,1.0,0.8485,1.0,0.639
RandomForest,3230,1623,1,0.0,0.0607,0.0,0.639
RandomForest,3230,1625,1,1.0,0.7393,1.0,0.639
RandomForest,3230,1628,1,1.0,0.8984,1.0,0.639
RandomForest,3230,1629,1,1.0,0.7081,1.0,0.639
RandomForest,3230,1630,1,1.0,0.7081,1.0,0.639
RandomForest,3230,1647,1,1.0,0.778,1.0,0.639
RandomForest,3230,1648,1,1.0,0.7798,1.0,0.639
RandomForest,3230,1649,1,1.0,0.7802,1.0,0.639
RandomForest,3230,1697,1,1.0,0.7005,1.0,0.639
RandomForest,3230,1698,1,1.0,0.6461,1.0,0.639
RandomForest,3230,1704,1,1.0,0.977,1.0,0.639
RandomForest,3230,1736,1,1.0,0.8001,1.0,0.639
RandomForest,3230,1781,1,0.0,0.1253,0.0,0.639
RandomForest,3230,1784,0,1.0,0.7492,0.0,0.639
RandomForest,3230,1867,1,1.0,0.8235,1.0,0.639
RandomForest,3230,1872,1,1.0,0.7694,1.0,0.639
RandomForest,3230,1873,1,1.0,0.7694,1.0,0.639
RandomForest,3230,1941,1,1.0,0.742,1.0,0.639
RandomForest,3230,1992,1,1.0,0.9021,1.0,0.639
RandomForest,3230,1995,1,0.0,0.0726,0.0,0.639
RandomForest,3230,1999,1,0.0,0.0677,0.0,0.639
RandomForest,3230,2135,1,0.0,0.0371,0.0,0.639
RandomForest,3230,2161,1,1.0,0.7321,1.0,0.639
RandomForest,3230,2206,1,1.0,0.688,1.0,0.639
RandomForest,3230,2211,0,1.0,0.798,0.0,0.639
RandomForest,3230,2216,1,1.0,0.695,1.0,0.639
RandomForest,3230,2267,1,1.0,0.8648,1.0,0.639
RandomForest,3230,2270,1,0.0,0.081,0.0,0.639
RandomForest,3230,2324,0,1.0,0.7133,0.0,0.639
RandomForest,3230,2331,0,1.0,0.9145,0.0,0.639
RandomForest,3230,2332,1,0.0,0.0678,0.0,0.639
RandomForest,3230,2337,1,1.0,0.7525,1.0,0.639
RandomForest,3230,2395,1,1.0,0.9245,1.0,0.639
RandomForest,3230,2398,1,1.0,0.9425,1.0,0.639
RandomForest,3230,2484,0,1.0,0.6774,0.0,0.639
RandomForest,3230,2539,0,1.0,0.6561,0.0,0.639
RandomForest,3230,2543,1,0.0,0.5882,0.0,0.639
RandomForest,3230,2544,1,0.0,0.0368,0.0,0.639
RandomForest,3230,2572,1,1.0,0.9951,1.0,0.639
RandomForest,3230,2581,1,1.0,0.7403,1.0,0.639
RandomForest,3230,2582,1,1.0,0.7403,1.0,0.639
RandomForest,3230,2627,1,1.0,0.7199,1.0,0.639
RandomForest,3230,2628,1,1.0,0.7199,1.0,0.639
RandomForest,3230,2629,1,1.0,0.7199,1.0,0.639
RandomForest,3230,2647,0,1.0,0.7726,0.0,0.639
RandomForest,3230,2651,1,1.0,0.6805,1.0,0.639
RandomForest,3230,2672,1,0.0,0.1107,0.0,0.639
RandomForest,3230,2794,1,0.0,0.2549,0.0,0.639
RandomForest,3230,2826,1,0.0,0.2589,0.0,0.639
RandomForest,3230,3005,1,0.0,0.0705,0.0,0.639
RandomForest,3230,3013,1,0.0,0.1046,0.0,0.639
RandomForest,3230,3035,1,0.0,0.1097,0.0,0.639
RandomForest,3230,3037,1,0.0,0.108,0.0,0.639
RandomForest,3230,3166,1,1.0,0.9407,1.0,0.639
RandomForest,3230,3234,1,1.0,0.6782,1.0,0.639
RandomForest,3230,3413,0,0.0,0.0339,1.0,0.639
RandomForest,3230,3463,1,0.0,0.0436,0.0,0.639
RandomForest,3230,3617,1,1.0,0.9373,1.0,0.639
RandomForest,3230,3762,1,0.0,0.0747,0.0,0.639
RandomForest,3230,3787,1,1.0,0.7483,1.0,0.639
RandomForest,3230,3788,1,1.0,0.7224,1.0,0.639
RandomForest,3230,3845,1,1.0,0.6618,1.0,0.639
RandomForest,3230,3846,1,1.0,0.6645,1.0,0.639
RandomForest,3230,3869,1,1.0,0.678,1.0,0.639
RandomForest,3230,3870,1,0.0,0.6158,0.0,0.639
RandomForest,3230,3889,1,0.0,0.1256,0.0,0.639
RandomForest,3230,3890,1,0.0,0.1469,0.0,0.639
RandomForest,3230,3962,0,0.0,0.0563,1.0,0.639
RandomForest,3230,3970,1,1.0,0.7851,1.0,0.639
RandomForest,3230,3971,1,1.0,0.7876,1.0,0.639
RandomForest,3230,5900,1,1.0,0.6756,1.0,0.639
RandomForest,3230,5920,1,1.0,0.8827,1.0,0.639
RandomForest,3230,5943,1,1.0,0.6723,1.0,0.639
RandomForest,3230,5944,1,0.0,0.5348,0.0,0.639
RandomForest,3230,5947,1,0.0,0.0887,0.0,0.639
RandomForest,3230,5950,0,1.0,0.984,0.0,0.639
RandomForest,3230,5983,1,0.0,0.2835,0.0,0.639
RandomForest,3230,6043,1,1.0,0.8899,1.0,0.639
RandomForest,3230,6224,0,1.0,0.6458,0.0,0.639
RandomForest,3230,6345,1,1.0,0.9911,1.0,0.639
RandomForest,3230,6352,1,1.0,0.7609,1.0,0.639
RandomForest,3230,6373,1,1.0,0.8597,1.0,0.639
RandomForest,3230,6374,1,1.0,0.8597,1.0,0.639
RandomForest,3230,6396,0,0.0,0.102,1.0,0.639
RandomForest,3230,6405,0,0.0,0.0672,1.0,0.639
RandomForest,3230,6410,1,1.0,0.9217,1.0,0.639
RandomForest,3230,6411,1,1.0,0.9216,1.0,0.639
RandomForest,3230,6428,1,1.0,0.9295,1.0,0.639
RandomForest,3230,6474,1,0.0,0.0834,0.0,0.639
RandomForest,3230,6484,1,1.0,0.7779,1.0,0.639
RandomForest,3230,6485,1,1.0,0.7779,1.0,0.639
RandomForest,3230,6486,1,1.0,0.7779,1.0,0.639
RandomForest,3230,6655,1,1.0,0.7124,1.0,0.639
RandomForest,3230,6656,1,1.0,0.7441,1.0,0.639
RandomForest,3230,6773,1,1.0,0.9949,1.0,0.639
RandomForest,3230,6777,1,1.0,0.9801,1.0,0.639
RandomForest,3230,6826,1,0.0,0.0685,0.0,0.639
RandomForest,3230,6856,1,0.0,0.0368,0.0,0.639
RandomForest,3230,6894,1,1.0,0.9435,1.0,0.639
RandomForest,3230,6994,1,0.0,0.1003,0.0,0.639
RandomForest,3230,6995,1,0.0,0.1634,0.0,0.639
RandomForest,3230,7038,1,1.0,0.932,1.0,0.639
RandomForest,3230,7111,1,1.0,0.9946,1.0,0.639
RandomForest,3230,7152,0,0.0,0.5716,1.0,0.639
RandomForest,3230,7207,1,1.0,0.6613,1.0,0.639
RandomForest,3230,7208,1,1.0,0.6613,1.0,0.639
RandomForest,3230,7217,1,1.0,0.9208,1.0,0.639
RandomForest,3230,7250,1,1.0,0.932,1.0,0.639
RandomForest,3230,7260,1,1.0,0.9304,1.0,0.639
RandomForest,3230,7261,1,1.0,0.9371,1.0,0.639
RandomForest,3230,7273,1,0.0,0.167,0.0,0.639
RandomForest,3230,7314,1,1.0,0.6623,1.0,0.639
RandomForest,3230,7371,1,1.0,0.8809,1.0,0.639
RandomForest,3230,7429,1,1.0,0.9943,1.0,0.639
RandomForest,3230,7437,1,1.0,0.7742,1.0,0.639
RandomForest,3230,7438,1,1.0,0.7742,1.0,0.639
RandomForest,3230,7459,1,0.0,0.1333,0.0,0.639
RandomForest,3230,7460,1,0.0,0.1431,0.0,0.639
RandomForest,3230,7462,1,0.0,0.1422,0.0,0.639
RandomForest,3230,7463,1,0.0,0.1354,0.0,0.639
RandomForest,3230,7464,1,0.0,0.1452,0.0,0.639
RandomForest,3230,7474,0,0.0,0.0383,1.0,0.639
RandomForest,3230,7495,0,1.0,0.8249,0.0,0.639
RandomForest,3230,7534,1,1.0,0.7324,1.0,0.639
RandomForest,3230,7535,1,1.0,0.7324,1.0,0.639
RandomForest,3230,7536,1,1.0,0.7324,1.0,0.639
RandomForest,3230,7554,1,1.0,0.7243,1.0,0.639
RandomForest,3230,7555,1,1.0,0.7243,1.0,0.639
RandomForest,3230,7616,1,1.0,0.7624,1.0,0.639
RandomForest,3230,7632,1,1.0,0.9795,1.0,0.639
RandomForest,3230,7648,1,1.0,0.9027,1.0,0.639
RandomForest,3230,7796,0,1.0,0.8722,0.0,0.639
RandomForest,3230,7825,1,1.0,0.9027,1.0,0.639
RandomForest,3230,7860,1,1.0,0.9611,1.0,0.639
RandomForest,3230,7861,1,1.0,0.7611,1.0,0.639
RandomForest,3230,7875,1,1.0,0.7379,1.0,0.639
RandomForest,3230,7876,1,1.0,0.7379,1.0,0.639
RandomForest,3230,7896,0,1.0,0.8319,0.0,0.639
RandomForest,3230,7916,0,0.0,0.1064,1.0,0.639
RandomForest,3230,8063,1,1.0,0.7405,1.0,0.639
RandomForest,3230,8189,0,0.0,0.0482,1.0,0.639
RandomForest,3230,8344,1,1.0,0.649,1.0,0.639
RandomForest,3230,8345,1,1.0,0.649,1.0,0.639
RandomForest,3230,8348,1,1.0,0.696,1.0,0.639
RandomForest,3230,8349,1,1.0,0.696,1.0,0.639
RandomForest,3230,8354,1,1.0,0.7612,1.0,0.639
RandomForest,3230,8356,1,1.0,0.6878,1.0,0.639
RandomForest,3230,8357,1,1.0,0.6531,1.0,0.639
RandomForest,3230,8372,0,1.0,0.7344,0.0,0.639
RandomForest,3230,8451,0,1.0,0.6844,0.0,0.639
RandomForest,3230,8503,1,0.0,0.1306,0.0,0.639
RandomForest,3230,8506,1,1.0,0.696,1.0,0.639
RandomForest,3230,8582,1,1.0,0.7517,1.0,0.639
RandomForest,3230,8583,1,1.0,0.7517,1.0,0.639
RandomForest,3230,8624,1,0.0,0.4241,0.0,0.639
RandomForest,3230,8726,0,0.0,0.0451,1.0,0.639
RandomForest,3230,8751,1,1.0,0.7911,1.0,0.639
RandomForest,3230,8752,1,1.0,0.7633,1.0,0.639
RandomForest,3230,8761,1,0.0,0.039,0.0,0.639
RandomForest,3230,8762,0,1.0,0.7359,0.0,0.639
RandomForest,3230,8763,1,1.0,0.7611,1.0,0.639
RandomForest,3230,8764,1,1.0,0.7611,1.0,0.639
RandomForest,3230,8801,1,1.0,0.8979,1.0,0.639
RandomForest,3230,8810,1,1.0,0.7624,1.0,0.639
RandomForest,3230,8819,1,1.0,0.753,1.0,0.639
RandomForest,3230,8927,1,0.0,0.112,0.0,0.639
RandomForest,3230,8946,1,0.0,0.568,0.0,0.639
RandomForest,3230,8948,1,1.0,0.732,1.0,0.639
RandomForest,3230,8950,1,0.0,0.568,0.0,0.639
RandomForest,3230,8954,1,1.0,0.6761,1.0,0.639
RandomForest,3230,8955,1,1.0,0.6515,1.0,0.639
RandomForest,3230,9065,1,0.0,0.0731,0.0,0.639
RandomForest,3230,9323,1,1.0,0.9197,1.0,0.639
RandomForest,3230,9338,0,0.0,0.1437,1.0,0.639
RandomForest,3230,9340,1,1.0,0.7438,1.0,0.639
RandomForest,3230,9346,1,0.0,0.0697,0.0,0.639
RandomForest,3230,9404,1,0.0,0.1093,0.0,0.639
RandomForest,3230,9406,1,1.0,0.7362,1.0,0.639
RandomForest,3230,9491,1,1.0,0.7525,1.0,0.639
RandomForest,3230,9503,1,1.0,0.8536,1.0,0.639
RandomForest,3230,9504,1,1.0,0.9001,1.0,0.639
RandomForest,3230,9590,1,0.0,0.0662,0.0,0.639
RandomForest,3230,9593,1,1.0,0.9435,1.0,0.639
RandomForest,3230,9624,1,1.0,0.9099,1.0,0.639
RandomForest,3230,9626,1,1.0,0.9099,1.0,0.639
RandomForest,3230,9632,1,0.0,0.0653,0.0,0.639
RandomForest,3230,9648,1,1.0,0.6763,1.0,0.639
RandomForest,3230,9649,1,1.0,0.6763,1.0,0.639
RandomForest,3230,9665,1,1.0,0.9391,1.0,0.639
RandomForest,3230,9734,1,1.0,0.6431,1.0,0.639
RandomForest,3230,9735,1,1.0,0.6431,1.0,0.639
RandomForest,3230,9740,1,0.0,0.1429,0.0,0.639
RandomForest,3230,9741,1,1.0,0.6519,1.0,0.639
RandomForest,3230,9742,1,1.0,0.6519,1.0,0.639
RandomForest,3230,9744,1,1.0,0.8633,1.0,0.639
RandomForest,3230,9745,1,1.0,0.865,1.0,0.639
RandomForest,3230,9747,1,0.0,0.1501,0.0,0.639
RandomForest,3230,9778,1,0.0,0.1379,0.0,0.639
RandomForest,3230,9795,1,0.0,0.0642,0.0,0.639
RandomForest,3230,9817,1,0.0,0.1036,0.0,0.639
RandomForest,3230,9848,1,1.0,0.9288,1.0,0.639
RandomForest,3230,9866,1,0.0,0.0711,0.0,0.639
RandomForest,3230,9871,0,0.0,0.101,1.0,0.639
RandomForest,3230,9898,1,1.0,0.786,1.0,0.639
RandomForest,3230,9943,1,1.0,0.8757,1.0,0.639
RandomForest,3230,9945,1,1.0,0.8757,1.0,0.639
RandomForest,3230,9959,0,0.0,0.1067,1.0,0.639
RandomForest,3230,9962,0,1.0,0.6982,0.0,0.639
RandomForest,3230,9985,1,1.0,0.725,1.0,0.639
RandomForest,3230,9986,1,0.0,0.3685,0.0,0.639
RandomForest,3230,9987,1,1.0,0.725,1.0,0.639
RandomForest,3230,9988,1,1.0,0.725,1.0,0.639
RandomForest,3230,9989,1,1.0,0.725,1.0,0.639
RandomForest,3230,9995,1,1.0,0.9257,1.0,0.639
RandomForest,3230,10021,1,1.0,0.7541,1.0,0.639
RandomForest,3230,10022,1,1.0,0.7541,1.0,0.639
RandomForest,3230,10025,1,1.0,0.7239,1.0,0.639
RandomForest,3230,10026,1,1.0,0.7239,1.0,0.639
RandomForest,3230,10027,1,1.0,0.7186,1.0,0.639
RandomForest,3230,10028,1,1.0,0.7186,1.0,0.639
RandomForest,3230,10033,1,1.0,0.7397,1.0,0.639
RandomForest,3230,10034,1,1.0,0.7397,1.0,0.639
RandomForest,3230,10035,1,1.0,0.6829,1.0,0.639
RandomForest,3230,10036,1,1.0,0.6829,1.0,0.639
RandomForest,3230,10060,0,0.0,0.3668,1.0,0.639
RandomForest,3230,10061,1,1.0,0.7529,1.0,0.639
RandomForest,3230,10062,1,1.0,0.7529,1.0,0.639
RandomForest,3230,10068,1,1.0,0.7659,1.0,0.639
RandomForest,3230,10073,1,1.0,0.7357,1.0,0.639
RandomForest,3230,10074,1,1.0,0.7357,1.0,0.639
RandomForest,3230,10075,1,1.0,0.7357,1.0,0.639
RandomForest,3230,10080,1,1.0,0.7267,1.0,0.639
RandomForest,3230,10081,1,1.0,0.7267,1.0,0.639
RandomForest,3230,10082,1,1.0,0.7178,1.0,0.639
RandomForest,3230,10083,1,1.0,0.7178,1.0,0.639
RandomForest,3230,10084,1,1.0,0.7847,1.0,0.639
RandomForest,3230,10085,1,1.0,0.7847,1.0,0.639
RandomForest,3230,10086,1,1.0,0.7847,1.0,0.639
RandomForest,3230,10087,1,1.0,0.7847,1.0,0.639
RandomForest,3230,10111,1,0.0,0.1339,0.0,0.639
RandomForest,3230,10117,1,0.0,0.0848,0.0,0.639
RandomForest,3230,10122,1,0.0,0.2369,0.0,0.639
RandomForest,3230,10125,1,0.0,0.1044,0.0,0.639
RandomForest,3230,10130,1,1.0,0.6869,1.0,0.639
RandomForest,3230,10502,0,0.0,0.0694,1.0,0.639
RandomForest,3230,10510,1,1.0,0.7148,1.0,0.639
RandomForest,3230,10511,1,1.0,0.7148,1.0,0.639
RandomForest,3230,10718,1,0.0,0.1472,0.0,0.639
RandomForest,3230,10751,1,1.0,0.9202,1.0,0.639
RandomForest,3230,10770,1,1.0,0.745,1.0,0.639
RandomForest,3230,10771,1,1.0,0.6995,1.0,0.639
RandomForest,3230,10772,1,1.0,0.9526,1.0,0.639
RandomForest,3230,10802,1,0.0,0.1108,0.0,0.639
RandomForest,3230,10804,1,0.0,0.1109,0.0,0.639
RandomForest,3230,10810,1,1.0,0.7153,1.0,0.639
RandomForest,3230,10812,1,1.0,0.7058,1.0,0.639
RandomForest,3230,10839,0,0.0,0.0424,1.0,0.639
RandomForest,3230,10868,1,0.0,0.0945,0.0,0.639
RandomForest,3230,10871,1,0.0,0.2324,0.0,0.639
RandomForest,3230,10895,1,1.0,0.9908,1.0,0.639
RandomForest,3230,10896,1,1.0,0.9903,1.0,0.639
RandomForest,3230,10897,1,1.0,0.9903,1.0,0.639
RandomForest,3230,10898,1,1.0,0.9908,1.0,0.639
RandomForest,3230,10899,1,1.0,0.9973,1.0,0.639
RandomForest,3230,10900,1,1.0,0.9872,1.0,0.639
RandomForest,3230,10901,1,1.0,0.9849,1.0,0.639
RandomForest,3230,10912,1,0.0,0.1376,0.0,0.639
RandomForest,3230,10923,1,1.0,0.6814,1.0,0.639
RandomForest,3230,10929,1,1.0,0.6814,1.0,0.639
RandomForest,3230,10930,1,1.0,0.6814,1.0,0.639
RandomForest,3230,10933,1,0.0,0.6373,0.0,0.639
RandomForest,3230,10934,1,0.0,0.3749,0.0,0.639
RandomForest,3230,10961,1,0.0,0.1485,0.0,0.639
RandomForest,3230,11011,1,1.0,0.9452,1.0,0.639
RandomForest,3230,11024,1,1.0,0.9627,1.0,0.639
RandomForest,3230,11025,1,1.0,0.9546,1.0,0.639
RandomForest,3230,11248,1,0.0,0.1325,0.0,0.639
RandomForest,3230,11263,1,1.0,0.7298,1.0,0.639
RandomForest,3230,11264,1,0.0,0.1062,0.0,0.639
RandomForest,3230,11265,1,1.0,0.6894,1.0,0.639
RandomForest,3230,11277,1,0.0,0.0642,0.0,0.639
RandomForest,3230,11278,1,0.0,0.0642,0.0,0.639
RandomForest,3230,11281,0,1.0,0.658,0.0,0.639
RandomForest,3230,11287,1,1.0,0.7558,1.0,0.639
RandomForest,3230,11288,1,1.0,0.7267,1.0,0.639
RandomForest,3230,11289,1,1.0,0.7125,1.0,0.639
RandomForest,3230,11293,1,1.0,0.7214,1.0,0.639
RandomForest,3230,11294,1,0.0,0.0522,0.0,0.639
RandomForest,3230,11296,1,1.0,0.7214,1.0,0.639
RandomForest,3230,11297,1,1.0,0.7214,1.0,0.639
RandomForest,3230,11298,1,1.0,0.7731,1.0,0.639
RandomForest,3230,11299,1,1.0,0.7731,1.0,0.639
RandomForest,3230,11300,1,1.0,0.7731,1.0,0.639
RandomForest,3230,11301,1,0.0,0.1479,0.0,0.639
RandomForest,3230,11303,1,1.0,0.7573,1.0,0.639
RandomForest,3230,11304,1,0.0,0.4087,0.0,0.639
RandomForest,3230,11309,1,0.0,0.0521,0.0,0.639
RandomForest,3230,11310,1,1.0,0.6488,1.0,0.639
RandomForest,3230,11311,1,1.0,0.6488,1.0,0.639
RandomForest,3230,11312,1,1.0,0.6919,1.0,0.639
RandomForest,3230,11313,1,1.0,0.6919,1.0,0.639
RandomForest,3230,11317,1,0.0,0.0526,0.0,0.639
RandomForest,3230,11318,1,0.0,0.0526,0.0,0.639
RandomForest,3230,11319,1,1.0,0.6453,1.0,0.639
RandomForest,3230,11326,1,0.0,0.1444,0.0,0.639
RandomForest,3230,11328,1,1.0,0.7272,1.0,0.639
RandomForest,3230,11329,1,1.0,0.7272,1.0,0.639
RandomForest,3230,11330,1,1.0,0.7916,1.0,0.639
RandomForest,3230,11332,1,1.0,0.7916,1.0,0.639
RandomForest,3230,11334,1,1.0,0.7877,1.0,0.639
RandomForest,3230,11335,1,0.0,0.1479,0.0,0.639
RandomForest,3230,11339,1,1.0,0.782,1.0,0.639
RandomForest,3230,11347,1,1.0,0.7007,1.0,0.639
RandomForest,3230,11359,1,1.0,0.6864,1.0,0.639
RandomForest,3230,11363,1,0.0,0.0943,0.0,0.639
RandomForest,3230,11382,1,1.0,0.6429,1.0,0.639
RandomForest,3230,11383,1,0.0,0.298,0.0,0.639
RandomForest,3230,11384,1,1.0,0.6969,1.0,0.639
RandomForest,3230,11390,1,1.0,0.6816,1.0,0.639
RandomForest,3230,11482,1,1.0,0.7694,1.0,0.639
RandomForest,3230,11483,1,1.0,0.7694,1.0,0.639
RandomForest,3230,11518,1,1.0,0.876,1.0,0.639
RandomForest,3230,11525,1,1.0,0.7039,1.0,0.639
RandomForest,3230,11691,1,0.0,0.1029,0.0,0.639
RandomForest,3230,11750,1,1.0,0.7769,1.0,0.639
RandomForest,3230,11751,1,1.0,0.7769,1.0,0.639
RandomForest,3230,11777,0,0.0,0.065,1.0,0.639
RandomForest,3230,11779,1,1.0,0.8816,1.0,0.639
RandomForest,3230,11784,1,1.0,0.6716,1.0,0.639
RandomForest,3230,11785,1,1.0,0.6775,1.0,0.639
RandomForest,3230,11786,1,1.0,0.7176,1.0,0.639
RandomForest,3230,11787,1,1.0,0.7176,1.0,0.639
RandomForest,3230,11809,1,1.0,0.8448,1.0,0.639
RandomForest,3230,11812,1,1.0,0.9198,1.0,0.639
RandomForest,3230,11815,1,1.0,0.8125,1.0,0.639
RandomForest,3230,11818,1,1.0,0.912,1.0,0.639
RandomForest,3230,11888,1,0.0,0.1463,0.0,0.639
RandomForest,3230,11976,1,1.0,0.7762,1.0,0.639
RandomForest,3230,11978,1,0.0,0.1106,0.0,0.639
RandomForest,3230,12000,1,0.0,0.0998,0.0,0.639
RandomForest,3230,12001,1,1.0,0.8625,1.0,0.639
RandomForest,3230,12010,1,1.0,0.855,1.0,0.639
RandomForest,3230,12029,1,1.0,0.6807,1.0,0.639
RandomForest,3230,12051,1,1.0,0.8095,1.0,0.639
RandomForest,3230,12052,1,1.0,0.8095,1.0,0.639
RandomForest,3230,12053,1,1.0,0.8095,1.0,0.639
